9.253590254881487176e-02,9.546863832071139644e-02,8.880091756053494489e-02,7.824149558920943937e-02,9.449394314188473698e-02,9.321394589105051753e-02,9.119079401375550231e-02,9.078048662186750939e-02,1.955040075374376574e-01,7.976986877473339621e-02
9.650009497673307790e-02,9.305484121990684199e-02,9.530142424684821811e-02,8.505189417018102493e-02,9.178589016227024777e-02,9.109063342875600711e-02,9.603748393282186824e-02,9.467236852479121723e-02,1.723464128798512796e-01,8.415895645784023105e-02
1.008037588557709197e-01,1.023515523540335648e-01,9.641962075972028423e-02,8.502890416057563849e-02,9.608031450083687197e-02,9.566596091683804426e-02,9.570459561895110212e-02,9.651302814775970795e-02,1.456529547644307143e-01,8.577930992108313835e-02
9.808747976098305954e-02,9.617306391092278472e-02,9.034077398879347687e-02,8.287138201345312094e-02,9.482099343606580077e-02,9.387402934017306799e-02,9.649018686224954122e-02,9.010608611646651889e-02,1.726560810001665780e-01,8.457992357072605105e-02
9.227373239552261186e-02,9.291108809888749820e-02,9.039234231967109567e-02,8.030799715023738405e-02,9.513022167720140698e-02,9.195878763673007161e-02,9.278540805710956685e-02,8.936678053274234312e-02,1.922071059505959523e-01,8.266653618130205550e-02
9.092246341172681434e-02,9.600483027521208856e-02,8.779119648110546292e-02,8.210286975222778894e-02,9.043528692929393709e-02,9.140388423038413312e-02,9.255561578054083416e-02,9.340887451125064189e-02,1.941939811346796996e-01,8.118099749357858552e-02
9.370358952158830412e-02,9.780287653440566942e-02,8.865283582814376118e-02,8.186345212963336282e-02,9.654237183602594474e-02,9.712596940755517660e-02,9.457813418293613272e-02,9.433241824673362086e-02,1.721348679288182693e-01,8.326348438415971664e-02
9.685201850929904543e-02,1.041856980155342338e-01,9.554135745093225718e-02,8.236939999990729178e-02,9.567101960028100149e-02,9.367855992770665607e-02,9.573974053420039598e-02,9.448589034903442929e-02,1.546806021422530153e-01,8.679571347085167365e-02
9.589273086371723209e-02,9.905064389090860455e-02,8.799857810374552003e-02,8.156088593297690370e-02,9.610925124808554487e-02,9.403867396962915792e-02,9.415459348133259354e-02,8.596210711070741139e-02,1.826139917048824890e-01,8.261854369401452902e-02
1.017793139896503579e-01,1.014864546310037252e-01,9.311079033718690223e-02,8.071422115823005672e-02,9.177159662033726462e-02,8.719103593229492188e-02,9.481863791998267066e-02,8.974037799814212069e-02,1.797672143164482095e-01,7.962035709672372896e-02
9.587243726098347574e-02,9.130752127872823753e-02,9.271176399078814856e-02,8.255425298842197779e-02,9.593705662565349401e-02,9.128322933346552648e-02,9.560725407404618847e-02,9.047085935899831788e-02,1.807782664640469328e-01,8.347735862486765912e-02
1.001667343819353656e-01,1.034946870139357156e-01,9.408206871626731416e-02,8.470847444724252662e-02,9.585074792720363335e-02,9.522594048798049826e-02,1.007834155842635693e-01,9.331982567666402550e-02,1.434390501035246734e-01,8.892905566098263659e-02
9.347630980882183638e-02,9.247980323967551486e-02,8.403577149175925354e-02,7.533372650556069416e-02,8.740818971582019203e-02,8.596533472406789333e-02,8.921795354516059984e-02,8.456181322677455703e-02,2.343539738241601778e-01,7.316712391819925332e-02
9.770050731866004867e-02,9.609476259252448804e-02,9.370555035875299810e-02,7.968701316507256771e-02,9.162127711076774317e-02,9.156462470754545002e-02,9.704725490998385162e-02,9.050320276354087423e-02,1.801371557476475482e-01,8.193865132550447183e-02
9.783991425357764504e-02,9.654843729911685712e-02,9.049623001262394051e-02,8.041095819000668166e-02,9.124960329969337980e-02,9.197275904237982302e-02,9.459189927835739975e-02,9.038989564853178171e-02,1.845573693620163602e-01,8.194293361369608952e-02
9.456470782903976524e-02,9.546170831923962707e-02,9.072955399808743659e-02,8.144966628063682323e-02,9.526338826840716201e-02,9.018763086618020175e-02,9.445930646776935780e-02,8.870447649533085011e-02,1.870187575522244128e-01,8.216080392308434954e-02
9.672638584623018121e-02,9.741468271604467044e-02,9.143627828085665321e-02,8.653451775809968549e-02,9.775493607650678762e-02,9.631645883670474084e-02,9.990040858176814365e-02,9.343154866716434082e-02,1.549756573077472055e-01,8.550912592887759123e-02
9.392797802057616108e-02,9.772294933786353222e-02,9.814058843655470987e-02,8.708391622546483857e-02,9.901276338396579335e-02,9.724339713832021170e-02,9.709209263467392936e-02,9.870882940410469208e-02,1.415204081890863164e-01,8.954707722938985703e-02
9.445269557670761540e-02,9.475306661572335809e-02,8.948407904288520343e-02,7.803522132738026362e-02,9.056825314787553260e-02,9.093931203930447071e-02,9.338799516666050626e-02,9.073639616295230137e-02,1.988143717235001107e-01,7.882860919701066560e-02
9.266359512466479376e-02,9.712395454016414797e-02,8.675700569458028033e-02,8.387691111855878623e-02,9.055838724721103350e-02,9.263700766009887178e-02,9.284974964289874344e-02,9.035079423523328934e-02,1.938021646668960096e-01,7.938043006969407178e-02
9.573694677019517485e-02,9.723572048455123018e-02,9.145814221928134924e-02,8.046412094979285556e-02,9.471304794689973383e-02,9.281333301936636748e-02,9.452973210796949965e-02,9.040429762476633047e-02,1.808717400441107459e-01,8.177291883306671283e-02
9.799815762001937158e-02,9.885769839436056583e-02,9.591552523160361277e-02,8.557330949674926690e-02,1.006946484278471721e-01,9.583000911461785065e-02,9.948110157762568573e-02,9.376418452438493867e-02,1.441334518179013813e-01,8.775191379489012677e-02
9.772902738530370170e-02,9.558416159204746743e-02,9.355667614725915460e-02,8.301991258568115761e-02,9.541748616364702229e-02,9.161055029342235478e-02,9.526048560359641482e-02,9.567785456471047945e-02,1.662458358554925464e-01,8.589800980883970094e-02
