8.760033578352069417e-02,1.273408377851138196e-01,8.204584461101913084e-02,1.339860974895336343e-01,1.091924032369317454e-01,1.148033175383224164e-01,8.129008865030681874e-02,7.752915843858883271e-02,8.439179324354531553e-02,1.018201232231175785e-01
8.373650555342669610e-02,1.304728781929870018e-01,8.354229530492680855e-02,1.266536862766932947e-01,1.052142518042980396e-01,1.326734202237907501e-01,7.900278112464598212e-02,7.502455647869771260e-02,8.126475077288559945e-02,1.024148742676481427e-01
8.996790493026581015e-02,1.212146139738175254e-01,8.736924340038751402e-02,1.362551071945056480e-01,1.018710769449134024e-01,1.132583794952122941e-01,8.159086016487389348e-02,7.650654129785471047e-02,8.973740485568978964e-02,1.022288677424794401e-01
8.991371770713101064e-02,1.341423153090083309e-01,8.443617788629841081e-02,1.460865742230606223e-01,1.044344515322340045e-01,1.105396498348270445e-01,7.483678261077397753e-02,7.561314426163898150e-02,8.312327780875047867e-02,9.687390882627711086e-02
8.146334668567203896e-02,1.420719757378357540e-01,8.270367522844068731e-02,1.224717347331359674e-01,1.070186086540331344e-01,1.436719858480047518e-01,7.324737071799013177e-02,7.302810838697712525e-02,8.040507025912646544e-02,9.391812374878398539e-02
8.793275199476298376e-02,1.213074412269253971e-01,8.574746703220245680e-02,1.161015650144022610e-01,1.114507822521055985e-01,1.314500706230224136e-01,8.101201157333820513e-02,8.865544736972405526e-02,8.750680616087908037e-02,8.883565675263752071e-02
8.572864306807283230e-02,1.318396752155193974e-01,8.287316555518704775e-02,1.332667467379243520e-01,1.040297576607526198e-01,1.176293717345701789e-01,8.146300993000629709e-02,7.394278453709700327e-02,8.409523538747143423e-02,1.051316101733987818e-01
8.540979230219689078e-02,1.312046986813221183e-01,8.778591561592712089e-02,1.206519245913027505e-01,1.096586854204916611e-01,1.193686505004734749e-01,8.330231133923263198e-02,7.532410583957760419e-02,8.499994824252396497e-02,1.022939674669518101e-01
8.712920291256279204e-02,1.242605872396986139e-01,8.453428616079133873e-02,1.287850117785714898e-01,1.052368930600781072e-01,1.226282201768016389e-01,7.921369725668789274e-02,7.485433843377668761e-02,8.535832730335883578e-02,1.079994356776725339e-01
8.748166113298337654e-02,1.301262851586522662e-01,8.526698051853252858e-02,1.549115161798084173e-01,1.040573793362572913e-01,1.164411870858067521e-01,6.902095516114954699e-02,7.101143669544716930e-02,8.238483388795983520e-02,9.929776484340278875e-02
8.315990897418200356e-02,1.329521814821004178e-01,8.509584230478479949e-02,1.432811403383946469e-01,1.010612182141610443e-01,1.235460650468540450e-01,7.640567142783014076e-02,7.279773702928062085e-02,8.356584448908953300e-02,9.813439069332276221e-02
8.352347511813847103e-02,1.383414976926007900e-01,8.015271754719553721e-02,1.507558128938595310e-01,1.097946594364392209e-01,1.227927857752925123e-01,7.068160203566167810e-02,6.694608340750612951e-02,8.168315100940801154e-02,9.532821508389818788e-02
8.173854239118295839e-02,1.345575149199132459e-01,8.242745207082799452e-02,1.385839182615537513e-01,1.078776068404962429e-01,1.156703234517655193e-01,8.037630589818409166e-02,7.347768833352348594e-02,8.731254835063977093e-02,9.797809948191295304e-02
8.211791436489808416e-02,1.445214271523310168e-01,7.828531198206065134e-02,1.486228107887813121e-01,1.158848438620088128e-01,1.236349207831666103e-01,6.884708565448389994e-02,6.684534365195370087e-02,7.919826292036905024e-02,9.204207883994684758e-02
8.174739016813792336e-02,1.427305862968837602e-01,7.963130225522489780e-02,1.431694965685871013e-01,1.100672018484182557e-01,1.261930736592199176e-01,7.121528184094585989e-02,6.789846995979416377e-02,8.270583417751690980e-02,9.464136322527116896e-02
8.220700758823620835e-02,1.436712328792719984e-01,8.021676262510066269e-02,1.334404100218758715e-01,1.082955907740203727e-01,1.337717722679564458e-01,7.338305741036377228e-02,6.927335444702562017e-02,8.085675841370003336e-02,9.488405357244897309e-02
8.840968101826547632e-02,1.318304851437902825e-01,8.339614349147356220e-02,1.398039439227218850e-01,1.024869385928379173e-01,1.142773710183800639e-01,8.013302007373515612e-02,7.225500803333685662e-02,8.925368875902546517e-02,9.815371994643329323e-02
8.719818874314001766e-02,1.211021999311144848e-01,8.741243939025786225e-02,1.308695734833184021e-01,1.022803211870544904e-01,1.204872554601361390e-01,8.020293310017918842e-02,7.890803485091621439e-02,8.682493599398578843e-02,1.047141178598974126e-01
8.534771661477974503e-02,1.290943544337714022e-01,8.305976684574754854e-02,1.522780585537178155e-01,1.077351926408758043e-01,1.182573989470349363e-01,7.282098426330713137e-02,7.188146176702653323e-02,8.588055927984512838e-02,9.364450665389398298e-02
8.446334482802936305e-02,1.336883801442325659e-01,8.257069431588649755e-02,1.356481847604726620e-01,1.114268158528888414e-01,1.158709552838303736e-01,7.937076051845355640e-02,7.301080464325455932e-02,8.542045334336072215e-02,9.852960630959090027e-02
8.255759013171957983e-02,1.386817990692001679e-01,8.318058888741036716e-02,1.348968410348481139e-01,1.056531549769872264e-01,1.260740710959496469e-01,7.534303116119954458e-02,7.097157336387133197e-02,8.350457472999046893e-02,9.913677554882352472e-02
8.236382618073287420e-02,1.334955843297706279e-01,8.725098902754746533e-02,1.245089779898529148e-01,1.050011358965508429e-01,1.261118794182657377e-01,8.036070610273729486e-02,7.655467458684005189e-02,8.506646918046789629e-02,9.928575728723433580e-02
8.350753929346631244e-02,1.346361941165186149e-01,8.515203967977204302e-02,1.363866705082903141e-01,1.001991986456569755e-01,1.257529907557417004e-01,7.758514564903010169e-02,7.255963497253499483e-02,8.382874058941186535e-02,1.003918457895771194e-01
8.397718301826082032e-02,1.373417594884088211e-01,8.289022424207487250e-02,1.419724744643801884e-01,1.135362721382643381e-01,1.205567888692137962e-01,7.215479356053634830e-02,7.060145592927924429e-02,8.327894021763536381e-02,9.369010807194617929e-02
8.440998548285558178e-02,1.338421840757013648e-01,8.117514577743314974e-02,1.354491412537059125e-01,1.096452805932114222e-01,1.253468656666404113e-01,7.570294177600055130e-02,7.331645706507566862e-02,8.238157081382227465e-02,9.873042749555363540e-02
8.483295565674615901e-02,1.401282310924836239e-01,7.985742581480710645e-02,1.459759585392867431e-01,1.141829170666294885e-01,1.231359766085478591e-01,6.701630411787400099e-02,6.941577250075257888e-02,7.741912386972965576e-02,9.803533473314275659e-02
