6.037634942040936287e-02,5.546225007029316478e-02,7.311458984172472531e-02,1.687575659401292227e-01,5.578453906693825459e-02,8.825864155353775609e-02,1.802870274682994156e-01,5.376522745165845940e-02,2.012006961512297909e-01,6.299311303577979915e-02
6.320973945101121538e-02,6.118752611881086989e-02,7.690488575087726930e-02,1.441626042892275306e-01,6.030989555330124735e-02,1.028921201844577721e-01,1.811615130694644582e-01,5.787424675694069487e-02,1.823549653044791719e-01,6.994250352142977745e-02
6.779250329337734027e-02,6.350591555577171643e-02,8.445755888218527130e-02,1.428420723870341968e-01,6.253536920071152416e-02,1.034021071737922376e-01,1.632500826627563406e-01,5.895368652458878034e-02,1.767281843991769519e-01,7.653251992060564057e-02
5.894780470757420010e-02,5.232697779447240127e-02,6.928733556827956774e-02,1.898161665992992853e-01,4.921217496917747874e-02,8.639381779726452992e-02,1.912648808645155685e-01,4.905112560893533369e-02,1.924407295789628547e-01,6.125898651151874541e-02
6.303251274302099083e-02,5.897130890315733370e-02,7.717687247775323334e-02,1.580782644977700713e-01,5.541502199516794985e-02,1.183472696767808585e-01,1.702086189360245416e-01,5.743430222332027157e-02,1.744819673673976834e-01,6.685386117960706587e-02
8.364719392799918607e-02,7.958585164135630052e-02,9.376365637691694288e-02,1.357649673436583659e-01,7.384711910227755027e-02,1.171977103310696683e-01,1.297003999034614385e-01,8.251851131442509979e-02,1.269970325015165602e-01,7.697755755731891525e-02
6.143123167890957026e-02,5.805483822595443322e-02,8.062497880866949240e-02,1.511212070258336204e-01,5.800286423349040182e-02,1.085341579625594133e-01,1.562342998019326246e-01,5.599183879053765828e-02,1.985548906985765139e-01,7.144969277353623027e-02
5.979568401696033070e-02,5.687649085833688251e-02,8.130354788047426673e-02,1.601889239986135638e-01,5.966637298412398593e-02,1.036471419020367352e-01,1.823585134158580978e-01,5.696406780802715925e-02,1.692240718694971169e-01,6.997518526607184042e-02
6.840771081533136844e-02,6.459604233971924514e-02,8.297648488426005720e-02,1.437234355862654356e-01,6.308511550142398283e-02,1.120519263970309182e-01,1.620720328050621328e-01,5.971298257659315295e-02,1.667204047807801515e-01,7.665386431353354846e-02
6.323358070538180609e-02,6.001605837816853528e-02,8.162533397227557386e-02,1.366449155314466424e-01,5.339809491107796319e-02,1.019348672852693344e-01,1.879175168381654326e-01,5.269541072807808202e-02,1.864434816544371099e-01,7.609073999569956892e-02
6.571734417614719104e-02,6.337694448190415997e-02,7.991278980549069988e-02,1.379415690817967222e-01,5.896658506754335477e-02,1.147660470741389688e-01,1.837903671324454258e-01,5.679965584525836081e-02,1.672389932790064870e-01,7.148970405626865754e-02
6.166670641398373787e-02,5.641561286399798814e-02,8.711511445628228323e-02,1.535394164320949273e-01,5.352030653043517161e-02,1.088495866296337877e-01,1.730699294398163335e-01,5.007787058815264813e-02,1.844184183198034899e-01,7.132703832579964653e-02
5.997945546666071798e-02,6.029455541564315846e-02,8.240325526761949071e-02,1.843870678774753302e-01,5.877369021594362752e-02,1.052301801456916319e-01,1.658192039030862153e-01,5.476364757311664999e-02,1.603788632725054175e-01,6.797008086225775347e-02
5.243664354476767347e-02,4.753756851374456999e-02,7.744264065319041157e-02,1.834064251270399737e-01,4.514373474477588466e-02,9.612201134639497546e-02,2.134672861531264898e-01,4.365931999370176175e-02,1.809619793814479516e-01,5.982239054181028720e-02
5.163608905396910309e-02,4.841101594892141535e-02,7.300797841787048936e-02,1.752364683006264745e-01,4.476775269545745645e-02,9.964165580528186461e-02,2.027346348986586722e-01,4.366834538327268866e-02,2.016138272227884498e-01,5.928223227315337213e-02
5.973827555702881237e-02,5.449720004932125106e-02,7.960460261038362906e-02,1.546980107065270837e-01,5.393744258827796317e-02,1.180746484148591929e-01,1.888805925940595654e-01,5.230204644664142311e-02,1.708623979378258162e-01,6.740478309507530463e-02
7.064464574710938027e-02,6.153427696897991600e-02,8.276224630325623721e-02,1.391806906277872902e-01,6.434273329821153797e-02,1.130264189019554583e-01,1.668335470024860101e-01,5.912641751329691248e-02,1.653460162814057721e-01,7.720300735551149929e-02
6.829265823111134448e-02,6.510021865785015072e-02,8.118576746147737611e-02,1.246977070997351972e-01,6.041593664877040193e-02,1.088805153138714121e-01,1.600752969356594169e-01,6.249170608695628348e-02,1.958597168580809844e-01,7.300047670648739107e-02
5.330797992682725917e-02,4.938942071179450860e-02,7.579560121971819220e-02,1.518951335321088447e-01,4.484807425906726930e-02,8.528063542527759833e-02,1.767786687200198770e-01,4.464062628456487436e-02,2.598638342915744470e-01,5.820002562904712934e-02
5.349281142399989197e-02,5.140335115462145443e-02,7.455840262001992014e-02,1.747820751239353432e-01,5.093844131249641860e-02,9.083064426471067210e-02,1.881402986737422678e-01,4.692353003970308606e-02,2.086997839478498262e-01,6.023066143892110563e-02
5.780651229046193662e-02,5.454574863795617901e-02,7.771966190057617851e-02,1.454526009255163455e-01,5.388277107308560299e-02,1.116115707947970548e-01,1.818772058742219311e-01,5.224755295248199177e-02,1.978036842364838122e-01,6.705269131441897457e-02
6.328522195023594810e-02,6.144030793237615501e-02,8.156025088119978061e-02,1.425451642551601172e-01,6.145427886961498526e-02,1.088774912738922213e-01,1.724883683467035855e-01,6.130501901594322817e-02,1.779338431170791879e-01,6.911005435779478401e-02
